"qname","qtype","dimension","ecode","value","rescaled_value","identity"
"Q420_1","trait","white",22.6054485485902,80,0.8,"american"
"Q420_2","trait","latino",32.8707873266821,48,0.48,"american"
"Q420_2","trait","latino",25.2463613318387,36,0.36,"american"
"Q420_2","trait","latino",17.9462104816796,25,0.25,"american"
"Q420_2","trait","latino",18.2336313927624,21,0.21,"american"
"Q420_2","trait","latino",24.2886919866523,36,0.36,"american"
"Q420_2","trait","latino",30.4853382970871,24,0.24,"american"
"Q420_2","trait","latino",14.9325859218213,18,0.18,"american"
"Q420_2","trait","latino",31.1225014995137,30,0.3,"american"
"Q420_2","trait","latino",13.8136433457987,23,0.23,"american"
"Q420_2","trait","latino",46.7644503113731,21,0.21,"american"
"Q420_2","trait","latino",33.7979914994906,20,0.2,"american"
"Q420_2","trait","latino",21.388737075587,10,0.1,"american"
"Q420_2","trait","latino",22.2218611189681,22,0.22,"american"
"Q420_2","trait","latino",21.6094286513071,13,0.13,"american"
"Q420_2","trait","latino",48.2741470235107,2,0.02,"american"
"Q420_2","trait","latino",20.3722193537681,20,0.2,"american"
"Q420_2","trait","latino",39.6191313121512,20,0.2,"american"
"Q420_2","trait","latino",21.1789208902463,13,0.13,"american"
"Q420_2","trait","latino",28.8955877083111,17,0.17,"american"
"Q420_2","trait","latino",24.6031844801277,20,0.2,"american"
"Q420_2","trait","latino",44.1260714109815,26,0.26,"american"
"Q420_2","trait","latino",10.658856751085,15,0.15,"american"
"Q420_2","trait","latino",18.690694542064,27,0.27,"american"
"Q420_2","trait","latino",20.7483141275002,21,0.21,"american"
"Q420_2","trait","latino",22.6054485485902,45,0.45,"american"
"Q420_3","trait","asian",32.8707873266821,34,0.34,"american"
"Q420_3","trait","asian",25.2463613318387,10,0.1,"american"
"Q420_3","trait","asian",17.9462104816796,20,0.2,"american"
"Q420_3","trait","asian",18.2336313927624,20,0.2,"american"
"Q420_3","trait","asian",24.2886919866523,11,0.11,"american"
"Q420_3","trait","asian",30.4853382970871,11,0.11,"american"
"Q420_3","trait","asian",14.9325859218213,15,0.15,"american"
"Q420_3","trait","asian",31.1225014995137,20,0.2,"american"
"Q420_3","trait","asian",13.8136433457987,11,0.11,"american"
"Q420_3","trait","asian",46.7644503113731,8,0.08,"american"
"Q420_3","trait","asian",33.7979914994906,15,0.15,"american"
"Q420_3","trait","asian",21.388737075587,10,0.1,"american"
"Q420_3","trait","asian",22.2218611189681,21,0.21,"american"
"Q420_3","trait","asian",21.6094286513071,4,0.04,"american"
"Q420_3","trait","asian",48.2741470235107,0,0,"american"
"Q420_3","trait","asian",20.3722193537681,5,0.05,"american"
"Q420_3","trait","asian",39.6191313121512,10,0.1,"american"
"Q420_3","trait","asian",21.1789208902463,7,0.07,"american"
"Q420_3","trait","asian",28.8955877083111,2,0.02,"american"
"Q420_3","trait","asian",24.6031844801277,5,0.05,"american"
"Q420_3","trait","asian",44.1260714109815,15,0.15,"american"
"Q420_3","trait","asian",10.658856751085,8,0.08,"american"
"Q420_3","trait","asian",18.690694542064,41,0.41,"american"
"Q420_3","trait","asian",20.7483141275002,31,0.31,"american"
"Q420_3","trait","asian",22.6054485485902,30,0.3,"american"
"Q420_4","trait","middle eastern",32.8707873266821,2,0.02,"american"
"Q420_4","trait","middle eastern",25.2463613318387,7,0.07,"american"
"Q420_4","trait","middle eastern",17.9462104816796,10,0.1,"american"
"Q420_4","trait","middle eastern",18.2336313927624,21,0.21,"american"
"Q420_4","trait","middle eastern",24.2886919866523,11,0.11,"american"
"Q420_4","trait","middle eastern",30.4853382970871,7,0.07,"american"
"Q420_4","trait","middle eastern",14.9325859218213,13,0.13,"american"
"Q420_4","trait","middle eastern",31.1225014995137,15,0.15,"american"
"Q420_4","trait","middle eastern",13.8136433457987,12,0.12,"american"
"Q420_4","trait","middle eastern",46.7644503113731,9,0.09,"american"
"Q420_4","trait","middle eastern",33.7979914994906,10,0.1,"american"
"Q420_4","trait","middle eastern",21.388737075587,5,0.05,"american"
"Q420_4","trait","middle eastern",22.2218611189681,17,0.17,"american"
"Q420_4","trait","middle eastern",21.6094286513071,4,0.04,"american"
"Q420_4","trait","middle eastern",48.2741470235107,1,0.01,"american"
"Q420_4","trait","middle eastern",20.3722193537681,3,0.03,"american"
"Q420_4","trait","middle eastern",39.6191313121512,10,0.1,"american"
"Q420_4","trait","middle eastern",21.1789208902463,4,0.04,"american"
"Q420_4","trait","middle eastern",28.8955877083111,2,0.02,"american"
"Q420_4","trait","middle eastern",24.6031844801277,3,0.03,"american"
"Q420_4","trait","middle eastern",44.1260714109815,14,0.14,"american"
"Q420_4","trait","middle eastern",10.658856751085,8,0.08,"american"
"Q420_4","trait","middle eastern",18.690694542064,0,0,"american"
"Q420_4","trait","middle eastern",20.7483141275002,21,0.21,"american"
"Q420_4","trait","middle eastern",22.6054485485902,20,0.2,"american"
"Q420_5","trait","black",32.8707873266821,55,0.55,"american"
"Q420_5","trait","black",25.2463613318387,17,0.17,"american"
"Q420_5","trait","black",17.9462104816796,30,0.3,"american"
"Q420_5","trait","black",18.2336313927624,21,0.21,"american"
"Q420_5","trait","black",24.2886919866523,11,0.11,"american"
"Q420_5","trait","black",30.4853382970871,33,0.33,"american"
"Q420_5","trait","black",14.9325859218213,29,0.29,"american"
"Q420_5","trait","black",31.1225014995137,40,0.4,"american"
"Q420_5","trait","black",13.8136433457987,29,0.29,"american"
"Q420_5","trait","black",46.7644503113731,14,0.14,"american"
"Q420_5","trait","black",33.7979914994906,20,0.2,"american"
"Q420_5","trait","black",21.388737075587,35,0.35,"american"
"Q420_5","trait","black",22.2218611189681,22,0.22,"american"
"Q420_5","trait","black",21.6094286513071,17,0.17,"american"
"Q420_5","trait","black",48.2741470235107,23,0.23,"american"
"Q420_5","trait","black",20.3722193537681,12,0.12,"american"
"Q420_5","trait","black",39.6191313121512,20,0.2,"american"
"Q420_5","trait","black",21.1789208902463,21,0.21,"american"
"Q420_5","trait","black",28.8955877083111,28,0.28,"american"
"Q420_5","trait","black",24.6031844801277,15,0.15,"american"
"Q420_5","trait","black",44.1260714109815,26,0.26,"american"
"Q420_5","trait","black",10.658856751085,15,0.15,"american"
"Q420_5","trait","black",18.690694542064,22,0.22,"american"
"Q420_5","trait","black",20.7483141275002,25,0.25,"american"
"Q420_5","trait","black",22.6054485485902,52,0.52,"american"
"Q421_1","association","family",32.8707873266821,71,0.71,"american"
"Q421_1","association","family",25.2463613318387,36,0.36,"american"
"Q421_1","association","family",17.9462104816796,83,0.83,"american"
"Q421_1","association","family",18.2336313927624,50,0.5,"american"
"Q421_1","association","family",24.2886919866523,84,0.84,"american"
"Q421_1","association","family",30.4853382970871,53,0.53,"american"
"Q421_1","association","family",14.9325859218213,51,0.51,"american"
"Q421_1","association","family",31.1225014995137,53,0.53,"american"
"Q421_1","association","family",13.8136433457987,73,0.73,"american"
"Q421_1","association","family",46.7644503113731,50,0.5,"american"
"Q421_1","association","family",33.7979914994906,11,0.11,"american"
"Q421_1","association","family",21.388737075587,83,0.83,"american"
"Q421_1","association","family",22.2218611189681,53,0.53,"american"
"Q421_1","association","family",21.6094286513071,74,0.74,"american"
"Q421_1","association","family",48.2741470235107,93,0.93,"american"
"Q421_1","association","family",20.3722193537681,52,0.52,"american"
"Q421_1","association","family",39.6191313121512,89,0.89,"american"
"Q421_1","association","family",21.1789208902463,64,0.64,"american"
"Q421_1","association","family",28.8955877083111,59,0.59,"american"
"Q421_1","association","family",24.6031844801277,46,0.46,"american"
"Q421_1","association","family",44.1260714109815,51,0.51,"american"
"Q421_1","association","family",10.658856751085,54,0.54,"american"
"Q421_1","association","family",18.690694542064,27,0.27,"american"
"Q421_1","association","family",20.7483141275002,53,0.53,"american"
"Q421_1","association","family",22.6054485485902,47,0.47,"american"
"Q421_2","association","politics",32.8707873266821,38,0.38,"american"
"Q421_2","association","politics",25.2463613318387,62,0.62,"american"
"Q421_2","association","politics",17.9462104816796,94,0.94,"american"
"Q421_2","association","politics",18.2336313927624,83,0.83,"american"
"Q421_2","association","politics",24.2886919866523,89,0.89,"american"
"Q421_2","association","politics",30.4853382970871,44,0.44,"american"
"Q421_2","association","politics",14.9325859218213,73,0.73,"american"
"Q421_2","association","politics",31.1225014995137,55,0.55,"american"
"Q421_2","association","politics",13.8136433457987,50,0.5,"american"
"Q421_2","association","politics",46.7644503113731,50,0.5,"american"
"Q421_2","association","politics",33.7979914994906,80,0.8,"american"
"Q421_2","association","politics",21.388737075587,93,0.93,"american"
"Q421_2","association","politics",22.2218611189681,93,0.93,"american"
"Q421_2","association","politics",21.6094286513071,89,0.89,"american"
"Q421_2","association","politics",48.2741470235107,71,0.71,"american"
"Q421_2","association","politics",20.3722193537681,92,0.92,"american"
"Q421_2","association","politics",39.6191313121512,51,0.51,"american"
"Q421_2","association","politics",21.1789208902463,71,0.71,"american"
"Q421_2","association","politics",28.8955877083111,71,0.71,"american"
"Q421_2","association","politics",24.6031844801277,68,0.68,"american"
"Q421_2","association","politics",44.1260714109815,64,0.64,"american"
"Q421_2","association","politics",10.658856751085,100,1,"american"
"Q421_2","association","politics",18.690694542064,50,0.5,"american"
"Q421_2","association","politics",20.7483141275002,54,0.54,"american"
"Q421_2","association","politics",22.6054485485902,100,1,"american"
"Q421_3","association","justice",32.8707873266821,0,0,"american"
"Q421_3","association","justice",25.2463613318387,59,0.59,"american"
"Q421_3","association","justice",17.9462104816796,26,0.26,"american"
"Q421_3","association","justice",18.2336313927624,50,0.5,"american"
"Q421_3","association","justice",24.2886919866523,55,0.55,"american"
"Q421_3","association","justice",30.4853382970871,29,0.29,"american"
"Q421_3","association","justice",14.9325859218213,99,0.99,"american"
"Q421_3","association","justice",31.1225014995137,51,0.51,"american"
"Q421_3","association","justice",13.8136433457987,6,0.06,"american"
"Q421_3","association","justice",46.7644503113731,50,0.5,"american"
"Q421_3","association","justice",33.7979914994906,3,0.03,"american"
"Q421_3","association","justice",21.388737075587,66,0.66,"american"
"Q421_3","association","justice",22.2218611189681,8,0.08,"american"
"Q421_3","association","justice",21.6094286513071,54,0.54,"american"
"Q421_3","association","justice",48.2741470235107,41,0.41,"american"
"Q421_3","association","justice",20.3722193537681,0,0,"american"
"Q421_3","association","justice",39.6191313121512,50,0.5,"american"
"Q421_3","association","justice",21.1789208902463,76,0.76,"american"
"Q421_3","association","justice",28.8955877083111,6,0.06,"american"
"Q421_3","association","justice",24.6031844801277,28,0.28,"american"
"Q421_3","association","justice",44.1260714109815,15,0.15,"american"
"Q421_3","association","justice",10.658856751085,19,0.19,"american"
"Q421_3","association","justice",18.690694542064,45,0.45,"american"
"Q421_3","association","justice",20.7483141275002,25,0.25,"american"
"Q421_3","association","justice",22.6054485485902,91,0.91,"american"
"Q421_4","association","medicine",32.8707873266821,22,0.22,"american"
"Q421_4","association","medicine",25.2463613318387,68,0.68,"american"
"Q421_4","association","medicine",17.9462104816796,11,0.11,"american"
"Q421_4","association","medicine",18.2336313927624,51,0.51,"american"
"Q421_4","association","medicine",24.2886919866523,7,0.07,"american"
"Q421_4","association","medicine",30.4853382970871,22,0.22,"american"
"Q421_4","association","medicine",14.9325859218213,69,0.69,"american"
"Q421_4","association","medicine",31.1225014995137,53,0.53,"american"
"Q421_4","association","medicine",13.8136433457987,74,0.74,"american"
"Q421_4","association","medicine",46.7644503113731,49,0.49,"american"
"Q421_4","association","medicine",33.7979914994906,12,0.12,"american"
"Q421_4","association","medicine",21.388737075587,6,0.06,"american"
"Q421_4","association","medicine",22.2218611189681,40,0.4,"american"
"Q421_4","association","medicine",21.6094286513071,14,0.14,"american"
"Q421_4","association","medicine",48.2741470235107,26,0.26,"american"
"Q421_4","association","medicine",20.3722193537681,52,0.52,"american"
"Q421_4","association","medicine",39.6191313121512,51,0.51,"american"
"Q421_4","association","medicine",21.1789208902463,49,0.49,"american"
"Q421_4","association","medicine",28.8955877083111,12,0.12,"american"
"Q421_4","association","medicine",24.6031844801277,28,0.28,"american"
"Q421_4","association","medicine",44.1260714109815,36,0.36,"american"
"Q421_4","association","medicine",10.658856751085,22,0.22,"american"
"Q421_4","association","medicine",18.690694542064,17,0.17,"american"
"Q421_4","association","medicine",20.7483141275002,46,0.46,"american"
"Q421_4","association","medicine",22.6054485485902,24,0.24,"american"
"Q421_5","association","business",32.8707873266821,54,0.54,"american"
"Q421_5","association","business",25.2463613318387,74,0.74,"american"
"Q421_5","association","business",17.9462104816796,50,0.5,"american"
"Q421_5","association","business",18.2336313927624,73,0.73,"american"
"Q421_5","association","business",24.2886919866523,64,0.64,"american"
"Q421_5","association","business",30.4853382970871,46,0.46,"american"
"Q421_5","association","business",14.9325859218213,12,0.12,"american"
"Q421_5","association","business",31.1225014995137,50,0.5,"american"
"Q421_5","association","business",13.8136433457987,79,0.79,"american"
"Q421_5","association","business",46.7644503113731,49,0.49,"american"
"Q421_5","association","business",33.7979914994906,35,0.35,"american"
"Q421_5","association","business",21.388737075587,74,0.74,"american"
"Q421_5","association","business",22.2218611189681,50,0.5,"american"
"Q421_5","association","business",21.6094286513071,7,0.07,"american"
"Q421_5","association","business",48.2741470235107,58,0.58,"american"
"Q421_5","association","business",20.3722193537681,51,0.51,"american"
"Q421_5","association","business",39.6191313121512,50,0.5,"american"
"Q421_5","association","business",21.1789208902463,78,0.78,"american"
"Q421_5","association","business",28.8955877083111,80,0.8,"american"
"Q421_5","association","business",24.6031844801277,70,0.7,"american"
"Q421_5","association","business",44.1260714109815,48,0.48,"american"
"Q421_5","association","business",10.658856751085,94,0.94,"american"
"Q421_5","association","business",18.690694542064,17,0.17,"american"
"Q421_5","association","business",20.7483141275002,38,0.38,"american"
"Q421_5","association","business",22.6054485485902,100,1,"american"
"Q421_6","association","education",32.8707873266821,35,0.35,"american"
"Q421_6","association","education",25.2463613318387,74,0.74,"american"
"Q421_6","association","education",17.9462104816796,26,0.26,"american"
"Q421_6","association","education",18.2336313927624,48,0.48,"american"
"Q421_6","association","education",24.2886919866523,54,0.54,"american"
"Q421_6","association","education",30.4853382970871,77,0.77,"american"
"Q421_6","association","education",14.9325859218213,68,0.68,"american"
"Q421_6","association","education",31.1225014995137,50,0.5,"american"
"Q421_6","association","education",13.8136433457987,72,0.72,"american"
"Q421_6","association","education",46.7644503113731,50,0.5,"american"
"Q421_6","association","education",33.7979914994906,5,0.05,"american"
"Q421_6","association","education",21.388737075587,56,0.56,"american"
"Q421_6","association","education",22.2218611189681,51,0.51,"american"
"Q421_6","association","education",21.6094286513071,53,0.53,"american"
"Q421_6","association","education",48.2741470235107,68,0.68,"american"
"Q421_6","association","education",20.3722193537681,54,0.54,"american"
"Q421_6","association","education",39.6191313121512,51,0.51,"american"
"Q421_6","association","education",21.1789208902463,65,0.65,"american"
"Q421_6","association","education",28.8955877083111,27,0.27,"american"
"Q421_6","association","education",24.6031844801277,44,0.44,"american"
"Q421_6","association","education",44.1260714109815,26,0.26,"american"
"Q421_6","association","education",10.658856751085,51,0.51,"american"
"Q421_6","association","education",18.690694542064,31,0.31,"american"
"Q421_6","association","education",20.7483141275002,49,0.49,"american"
"Q421_6","association","education",22.6054485485902,48,0.48,"american"
